route,page_role,query_type,query,result_count,exact_rank,first_result,first_result_role
/subjects/math/calculus/integrals/partitions-and-sigma-notation/,textbook-lesson,exact_title,Partitions and Sigma Notation — Unit 3A,450,1,/subjects/math/calculus/integrals/partitions-and-sigma-notation/,textbook-lesson
/subjects/math/calculus/integrals/partitions-and-sigma-notation/,textbook-lesson,short_title,Partitions and Sigma Notation,70,1,/subjects/math/calculus/integrals/partitions-and-sigma-notation/,textbook-lesson
/subjects/math/calculus/integrals/partitions-and-sigma-notation/,textbook-lesson,slug_without_hyphens,partitions and sigma notation,70,1,/subjects/math/calculus/integrals/partitions-and-sigma-notation/,textbook-lesson
/subjects/math/calculus/integrals/partitions-and-sigma-notation/,textbook-lesson,primary_concept,integral,112,40,/subjects/math/calculus/visuals/riemann-sum-progression/,visual-guide
/subjects/math/calculus/integrals/partitions-and-sigma-notation/,textbook-lesson,primary_skill,textbook lesson integral,279,38,/subjects/math/calculus/worksheets/integration-by-parts/,worksheet
/subjects/math/calculus/integrals/practice-exam-a-answer-key/,textbook-lesson,exact_title,Unit 3A Practice Exam A Answer Key,413,1,/subjects/math/calculus/integrals/practice-exam-a-answer-key/,textbook-lesson
/subjects/math/calculus/integrals/practice-exam-a-answer-key/,textbook-lesson,short_title,Unit 3A Practice Exam A Answer Key,413,1,/subjects/math/calculus/integrals/practice-exam-a-answer-key/,textbook-lesson
/subjects/math/calculus/integrals/practice-exam-a-answer-key/,textbook-lesson,slug_without_hyphens,practice exam a answer key,189,4,/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-a/answer-key/,textbook-lesson
/subjects/math/calculus/integrals/practice-exam-a-answer-key/,textbook-lesson,primary_concept,integral,112,74,/subjects/math/calculus/visuals/riemann-sum-progression/,visual-guide
/subjects/math/calculus/integrals/practice-exam-a-answer-key/,textbook-lesson,primary_skill,textbook lesson integral,279,89,/subjects/math/calculus/worksheets/integration-by-parts/,worksheet
/subjects/math/calculus/integrals/practice-exam-a/,textbook-lesson,exact_title,Unit 3A Practice Exam A,404,1,/subjects/math/calculus/integrals/practice-exam-a/,textbook-lesson
/subjects/math/calculus/integrals/practice-exam-a/,textbook-lesson,short_title,Unit 3A Practice Exam A,404,1,/subjects/math/calculus/integrals/practice-exam-a/,textbook-lesson
/subjects/math/calculus/integrals/practice-exam-a/,textbook-lesson,slug_without_hyphens,practice exam a,366,2,/subjects/math/calculus/derivative-applications/practice-exam-a/,textbook-lesson
/subjects/math/calculus/integrals/practice-exam-a/,textbook-lesson,primary_concept,integral,112,48,/subjects/math/calculus/visuals/riemann-sum-progression/,visual-guide
/subjects/math/calculus/integrals/practice-exam-a/,textbook-lesson,primary_skill,textbook lesson integral,279,84,/subjects/math/calculus/worksheets/integration-by-parts/,worksheet
/subjects/math/calculus/integrals/practice-exam-b-answer-key/,textbook-lesson,exact_title,Unit 3A Practice Exam B Answer Key,413,1,/subjects/math/calculus/integrals/practice-exam-b-answer-key/,textbook-lesson
/subjects/math/calculus/integrals/practice-exam-b-answer-key/,textbook-lesson,short_title,Unit 3A Practice Exam B Answer Key,413,1,/subjects/math/calculus/integrals/practice-exam-b-answer-key/,textbook-lesson
/subjects/math/calculus/integrals/practice-exam-b-answer-key/,textbook-lesson,slug_without_hyphens,practice exam b answer key,189,4,/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-b/answer-key/,textbook-lesson
/subjects/math/calculus/integrals/practice-exam-b-answer-key/,textbook-lesson,primary_concept,integral,112,75,/subjects/math/calculus/visuals/riemann-sum-progression/,visual-guide
/subjects/math/calculus/integrals/practice-exam-b-answer-key/,textbook-lesson,primary_skill,textbook lesson integral,279,90,/subjects/math/calculus/worksheets/integration-by-parts/,worksheet
/subjects/math/calculus/integrals/practice-exam-b/,textbook-lesson,exact_title,Unit 3A Practice Exam B,404,1,/subjects/math/calculus/integrals/practice-exam-b/,textbook-lesson
/subjects/math/calculus/integrals/practice-exam-b/,textbook-lesson,short_title,Unit 3A Practice Exam B,404,1,/subjects/math/calculus/integrals/practice-exam-b/,textbook-lesson
/subjects/math/calculus/integrals/practice-exam-b/,textbook-lesson,slug_without_hyphens,practice exam b,366,2,/subjects/math/calculus/derivative-applications/practice-exam-b/,textbook-lesson
/subjects/math/calculus/integrals/practice-exam-b/,textbook-lesson,primary_concept,integral,112,49,/subjects/math/calculus/visuals/riemann-sum-progression/,visual-guide
/subjects/math/calculus/integrals/practice-exam-b/,textbook-lesson,primary_skill,textbook lesson integral,279,85,/subjects/math/calculus/worksheets/integration-by-parts/,worksheet
/subjects/math/calculus/integrals/properties-of-definite-integrals/,textbook-lesson,exact_title,Properties and Orientation of Definite Integrals — Unit 3A,393,1,/subjects/math/calculus/integrals/properties-of-definite-integrals/,textbook-lesson
/subjects/math/calculus/integrals/properties-of-definite-integrals/,textbook-lesson,short_title,Properties and Orientation of Definite Integrals,60,1,/subjects/math/calculus/integrals/properties-of-definite-integrals/,textbook-lesson
/subjects/math/calculus/integrals/properties-of-definite-integrals/,textbook-lesson,slug_without_hyphens,properties of definite integrals,50,1,/subjects/math/calculus/integrals/properties-of-definite-integrals/,textbook-lesson
/subjects/math/calculus/integrals/properties-of-definite-integrals/,textbook-lesson,primary_concept,integral,112,7,/subjects/math/calculus/visuals/riemann-sum-progression/,visual-guide
/subjects/math/calculus/integrals/properties-of-definite-integrals/,textbook-lesson,primary_skill,textbook lesson integral,279,13,/subjects/math/calculus/worksheets/integration-by-parts/,worksheet
/subjects/math/calculus/integrals/rates-to-total-change/,textbook-lesson,exact_title,From a Rate to Total Change — Unit 3A,428,1,/subjects/math/calculus/integrals/rates-to-total-change/,textbook-lesson
/subjects/math/calculus/integrals/rates-to-total-change/,textbook-lesson,short_title,From a Rate to Total Change,85,1,/subjects/math/calculus/integrals/rates-to-total-change/,textbook-lesson
/subjects/math/calculus/integrals/rates-to-total-change/,textbook-lesson,slug_without_hyphens,rates to total change,35,1,/subjects/math/calculus/integrals/rates-to-total-change/,textbook-lesson
/subjects/math/calculus/integrals/rates-to-total-change/,textbook-lesson,primary_concept,integral,112,35,/subjects/math/calculus/visuals/riemann-sum-progression/,visual-guide
/subjects/math/calculus/integrals/rates-to-total-change/,textbook-lesson,primary_skill,textbook lesson integral,279,33,/subjects/math/calculus/worksheets/integration-by-parts/,worksheet
/subjects/math/calculus/integrals/review/,textbook-lesson,exact_title,Unit 3A Review: Integral Foundations and Techniques,467,1,/subjects/math/calculus/integrals/review/,textbook-lesson
/subjects/math/calculus/integrals/review/,textbook-lesson,short_title,Unit 3A Review: Integral Foundations and Techniques,467,1,/subjects/math/calculus/integrals/review/,textbook-lesson
/subjects/math/calculus/integrals/review/,textbook-lesson,slug_without_hyphens,review,175,1,/subjects/math/calculus/integrals/review/,textbook-lesson
/subjects/math/calculus/integrals/review/,textbook-lesson,primary_concept,integral,112,17,/subjects/math/calculus/visuals/riemann-sum-progression/,visual-guide
/subjects/math/calculus/integrals/review/,textbook-lesson,primary_skill,textbook lesson integral,279,45,/subjects/math/calculus/worksheets/integration-by-parts/,worksheet
/subjects/math/calculus/integrals/riemann-sum-limit/,textbook-lesson,exact_title,The Riemann-Sum Definition of the Definite Integral — Unit 3A,614,1,/subjects/math/calculus/integrals/riemann-sum-limit/,textbook-lesson
/subjects/math/calculus/integrals/riemann-sum-limit/,textbook-lesson,short_title,The Riemann-Sum Definition of the Definite Integral,318,1,/subjects/math/calculus/integrals/riemann-sum-limit/,textbook-lesson
/subjects/math/calculus/integrals/riemann-sum-limit/,textbook-lesson,slug_without_hyphens,riemann sum limit,126,1,/subjects/math/calculus/integrals/riemann-sum-limit/,textbook-lesson
/subjects/math/calculus/integrals/riemann-sum-limit/,textbook-lesson,primary_concept,limit,111,111,/glossary/math/limit/,glossary-term
/subjects/math/calculus/integrals/riemann-sum-limit/,textbook-lesson,primary_skill,textbook lesson limit,274,96,/subjects/math/calculus/worksheets/evaluating-limits/,worksheet
/subjects/math/calculus/integrals/simpsons-rule/,textbook-lesson,exact_title,Simpson’s Rule — Unit 3A,397,1,/subjects/math/calculus/integrals/simpsons-rule/,textbook-lesson
/subjects/math/calculus/integrals/simpsons-rule/,textbook-lesson,short_title,Simpson’s Rule,52,1,/subjects/math/calculus/integrals/simpsons-rule/,textbook-lesson
/subjects/math/calculus/integrals/simpsons-rule/,textbook-lesson,slug_without_hyphens,simpsons rule,52,1,/subjects/math/calculus/integrals/simpsons-rule/,textbook-lesson
/subjects/math/calculus/integrals/simpsons-rule/,textbook-lesson,primary_concept,integral,112,41,/subjects/math/calculus/visuals/riemann-sum-progression/,visual-guide
/subjects/math/calculus/integrals/simpsons-rule/,textbook-lesson,primary_skill,textbook lesson integral,279,39,/subjects/math/calculus/worksheets/integration-by-parts/,worksheet
/subjects/math/calculus/integrals/substitution/,textbook-lesson,exact_title,Substitution: Reversing the Chain Rule — Unit 3A,412,1,/subjects/math/calculus/integrals/substitution/,textbook-lesson
/subjects/math/calculus/integrals/substitution/,textbook-lesson,short_title,Substitution: Reversing the Chain Rule,72,1,/subjects/math/calculus/integrals/substitution/,textbook-lesson
/subjects/math/calculus/integrals/substitution/,textbook-lesson,slug_without_hyphens,substitution,22,1,/subjects/math/calculus/integrals/substitution/,textbook-lesson
/subjects/math/calculus/integrals/substitution/,textbook-lesson,primary_concept,chain-rule,53,19,/glossary/math/chain-rule/,glossary-term
/subjects/math/calculus/integrals/substitution/,textbook-lesson,primary_skill,textbook lesson chain-rule,242,21,/subjects/math/calculus/worksheets/chain-rule/,worksheet
/subjects/math/calculus/integrals/trigonometric-integrals/,textbook-lesson,exact_title,Trigonometric Integrals — Unit 3A,392,1,/subjects/math/calculus/integrals/trigonometric-integrals/,textbook-lesson
/subjects/math/calculus/integrals/trigonometric-integrals/,textbook-lesson,short_title,Trigonometric Integrals,65,1,/subjects/math/calculus/integrals/trigonometric-integrals/,textbook-lesson
/subjects/math/calculus/integrals/trigonometric-integrals/,textbook-lesson,slug_without_hyphens,trigonometric integrals,65,1,/subjects/math/calculus/integrals/trigonometric-integrals/,textbook-lesson
/subjects/math/calculus/integrals/trigonometric-integrals/,textbook-lesson,primary_concept,integral,112,10,/subjects/math/calculus/visuals/riemann-sum-progression/,visual-guide
/subjects/math/calculus/integrals/trigonometric-integrals/,textbook-lesson,primary_skill,textbook lesson integral,279,16,/subjects/math/calculus/worksheets/integration-by-parts/,worksheet
/subjects/math/calculus/integrals/trigonometric-substitution/,textbook-lesson,exact_title,Trigonometric Substitution — Unit 3A,406,1,/subjects/math/calculus/integrals/trigonometric-substitution/,textbook-lesson
/subjects/math/calculus/integrals/trigonometric-substitution/,textbook-lesson,short_title,Trigonometric Substitution,42,1,/subjects/math/calculus/integrals/trigonometric-substitution/,textbook-lesson
/subjects/math/calculus/integrals/trigonometric-substitution/,textbook-lesson,slug_without_hyphens,trigonometric substitution,42,1,/subjects/math/calculus/integrals/trigonometric-substitution/,textbook-lesson
/subjects/math/calculus/integrals/trigonometric-substitution/,textbook-lesson,primary_concept,integral,112,43,/subjects/math/calculus/visuals/riemann-sum-progression/,visual-guide
/subjects/math/calculus/integrals/trigonometric-substitution/,textbook-lesson,primary_skill,textbook lesson integral,279,41,/subjects/math/calculus/worksheets/integration-by-parts/,worksheet
/subjects/math/calculus/integrals/variable-limits-and-chain-rule/,textbook-lesson,exact_title,Variable Limits and the Chain Rule — Unit 3A,418,1,/subjects/math/calculus/integrals/variable-limits-and-chain-rule/,textbook-lesson
/subjects/math/calculus/integrals/variable-limits-and-chain-rule/,textbook-lesson,short_title,Variable Limits and the Chain Rule,163,1,/subjects/math/calculus/integrals/variable-limits-and-chain-rule/,textbook-lesson
/subjects/math/calculus/integrals/variable-limits-and-chain-rule/,textbook-lesson,slug_without_hyphens,variable limits and chain rule,163,1,/subjects/math/calculus/integrals/variable-limits-and-chain-rule/,textbook-lesson
/subjects/math/calculus/integrals/variable-limits-and-chain-rule/,textbook-lesson,primary_concept,chain-rule,53,16,/glossary/math/chain-rule/,glossary-term
/subjects/math/calculus/integrals/variable-limits-and-chain-rule/,textbook-lesson,primary_skill,textbook lesson chain-rule,242,14,/subjects/math/calculus/worksheets/chain-rule/,worksheet
/subjects/math/calculus/integration-applications/arc-length/,textbook-lesson,exact_title,Arc Length — Unit 3B,389,1,/subjects/math/calculus/integration-applications/arc-length/,textbook-lesson
/subjects/math/calculus/integration-applications/arc-length/,textbook-lesson,short_title,Arc Length,7,2,/glossary/math/#arc-length,
/subjects/math/calculus/integration-applications/arc-length/,textbook-lesson,slug_without_hyphens,arc length,7,2,/glossary/math/#arc-length,
/subjects/math/calculus/integration-applications/arc-length/,textbook-lesson,primary_concept,integral,112,54,/subjects/math/calculus/visuals/riemann-sum-progression/,visual-guide
