lessonId,lessonPath,category,decision,targetId,targetPath,relationshipType,placement,anchorText,approvalBasis,confidence,deferReason
textbook-lesson.subjects-math-calculus-integrals-practice-exam-b-answer-key,/subjects/math/calculus/integrals/practice-exam-b-answer-key/,tool-or-visual,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-practice-exam-b,/subjects/math/calculus/integrals/practice-exam-b/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-practice-exam-b,/subjects/math/calculus/integrals/practice-exam-b/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-practice-exam-b,/subjects/math/calculus/integrals/practice-exam-b/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-practice-exam-b,/subjects/math/calculus/integrals/practice-exam-b/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-practice-exam-b,/subjects/math/calculus/integrals/practice-exam-b/,tool-or-visual,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-properties-of-definite-integrals,/subjects/math/calculus/integrals/properties-of-definite-integrals/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-properties-of-definite-integrals,/subjects/math/calculus/integrals/properties-of-definite-integrals/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-properties-of-definite-integrals,/subjects/math/calculus/integrals/properties-of-definite-integrals/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-properties-of-definite-integrals,/subjects/math/calculus/integrals/properties-of-definite-integrals/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-properties-of-definite-integrals,/subjects/math/calculus/integrals/properties-of-definite-integrals/,tool-or-visual,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-rates-to-total-change,/subjects/math/calculus/integrals/rates-to-total-change/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-rates-to-total-change,/subjects/math/calculus/integrals/rates-to-total-change/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-rates-to-total-change,/subjects/math/calculus/integrals/rates-to-total-change/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-rates-to-total-change,/subjects/math/calculus/integrals/rates-to-total-change/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-rates-to-total-change,/subjects/math/calculus/integrals/rates-to-total-change/,tool-or-visual,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-review,/subjects/math/calculus/integrals/review/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-review,/subjects/math/calculus/integrals/review/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-review,/subjects/math/calculus/integrals/review/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-review,/subjects/math/calculus/integrals/review/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-review,/subjects/math/calculus/integrals/review/,tool-or-visual,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-riemann-sum-limit,/subjects/math/calculus/integrals/riemann-sum-limit/,practice,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-riemann-sum-limit,/subjects/math/calculus/integrals/riemann-sum-limit/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-riemann-sum-limit,/subjects/math/calculus/integrals/riemann-sum-limit/,worked-example,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-riemann-sum-limit,/subjects/math/calculus/integrals/riemann-sum-limit/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-riemann-sum-limit,/subjects/math/calculus/integrals/riemann-sum-limit/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-simpsons-rule,/subjects/math/calculus/integrals/simpsons-rule/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-simpsons-rule,/subjects/math/calculus/integrals/simpsons-rule/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-simpsons-rule,/subjects/math/calculus/integrals/simpsons-rule/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-simpsons-rule,/subjects/math/calculus/integrals/simpsons-rule/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-simpsons-rule,/subjects/math/calculus/integrals/simpsons-rule/,tool-or-visual,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-substitution,/subjects/math/calculus/integrals/substitution/,practice,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-substitution,/subjects/math/calculus/integrals/substitution/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-substitution,/subjects/math/calculus/integrals/substitution/,worked-example,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-substitution,/subjects/math/calculus/integrals/substitution/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-substitution,/subjects/math/calculus/integrals/substitution/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-trigonometric-integrals,/subjects/math/calculus/integrals/trigonometric-integrals/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-trigonometric-integrals,/subjects/math/calculus/integrals/trigonometric-integrals/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-trigonometric-integrals,/subjects/math/calculus/integrals/trigonometric-integrals/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-trigonometric-integrals,/subjects/math/calculus/integrals/trigonometric-integrals/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-trigonometric-integrals,/subjects/math/calculus/integrals/trigonometric-integrals/,tool-or-visual,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-trigonometric-substitution,/subjects/math/calculus/integrals/trigonometric-substitution/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-trigonometric-substitution,/subjects/math/calculus/integrals/trigonometric-substitution/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-trigonometric-substitution,/subjects/math/calculus/integrals/trigonometric-substitution/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.subjects-math-calculus-integrals-trigonometric-substitution,/subjects/math/calculus/integrals/trigonometric-substitution/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-trigonometric-substitution,/subjects/math/calculus/integrals/trigonometric-substitution/,tool-or-visual,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-variable-limits-and-chain-rule,/subjects/math/calculus/integrals/variable-limits-and-chain-rule/,practice,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-variable-limits-and-chain-rule,/subjects/math/calculus/integrals/variable-limits-and-chain-rule/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.subjects-math-calculus-integrals-variable-limits-and-chain-rule,/subjects/math/calculus/integrals/variable-limits-and-chain-rule/,worked-example,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
