url,conceptId,queryFamily,intent,modifiers,courseLevel,primaryUrl,isPrimaryOwner,primaryRole,secondaryUrls,currentCompetitors,currentTitle,currentH1,proposedH1,proposedSeoTitle,proposedDescription,canonicalUrl,canonicalPolicy,indexPolicy,action,redirectFrom,collisionScore,gscQueryOverlap,gscImpressions,googleSelectedCanonical,backlinkEquity,branch2Needed,branch3Needed,status,notes,verification,lessonId,pageRole
/subjects/math/calculus/limits-continuity/unit/limits/why-limits-matter/,concept.math.continuity,why are limits important in calculus,learn-deep,why limits matter,calculus,/subjects/math/calculus/limits-continuity/unit/limits/why-limits-matter/,true,textbook-lesson,,,Why Limits Matter in Calculus | Better Grades,Why Limits Matter in Calculus,Why Limits Matter in Calculus,Why Limits Matter in Calculus | Better Grades,"Learn Why Limits Matter in Calculus with plain-language explanations, guided examples, worked homework methods, interactive checks, and exam-style practice.",https://bettergrades.net/subjects/math/calculus/limits-continuity/unit/limits/why-limits-matter/,SELF_CANONICAL,index,KEEP,/calculus/limits/why-limits-matter/,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=6,textbook-lesson.limits.calculus-limits-why-limits-matter,textbook-lesson
/subjects/math/calculus/limits-continuity/unit/limits/zero-over-zero/,concept.math.continuity,0 over 0 limit indeterminate form,learn-deep,zero over zero,calculus,/subjects/math/calculus/limits-continuity/unit/limits/zero-over-zero/,true,textbook-lesson,,,What 0/0 Means in a Limit | Better Grades,What 0/0 Means in a Limit,What 0/0 Means in a Limit,What 0/0 Means in a Limit | Better Grades,"Learn What 0/0 Means in a Limit with plain-language explanations, guided examples, worked homework methods, interactive checks, and exam-style practice.",https://bettergrades.net/subjects/math/calculus/limits-continuity/unit/limits/zero-over-zero/,SELF_CANONICAL,index,KEEP,/calculus/limits/zero-over-zero/,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=5,textbook-lesson.limits.calculus-limits-zero-over-zero,textbook-lesson
/subjects/math/calculus/limits-continuity/unit/study/correct-practice-test/,concept.math.continuity,how to review calculus test mistakes,method-instruction,correct practice test,calculus,/subjects/math/calculus/limits-continuity/unit/study/correct-practice-test/,true,textbook-lesson,,,How to Correct a Calculus Practice Test | Better Grades,How to Correct a Calculus Practice Test,How to Correct a Calculus Practice Test,How to Correct a Calculus Practice Test | Better Grades,Use How to Correct a Calculus Practice Test to turn missed calculus questions into a concrete study plan instead of merely rereading solutions.,https://bettergrades.net/subjects/math/calculus/limits-continuity/unit/study/correct-practice-test/,SELF_CANONICAL,index,KEEP,/calculus/study/correct-practice-test/,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=2,textbook-lesson.limits.calculus-study-correct-practice-test,textbook-lesson
/subjects/math/calculus/power-series-and-taylor-series/,concept.math.taylor-series,unit 4b: power series and taylor series,navigation-hub,power series and taylor series,calculus,/subjects/math/calculus/power-series-and-taylor-series/,true,unit-hub,,,Unit 4B: Power Series and Taylor Series | Better Grades,Unit 4B: Power Series and Taylor Series,Unit 4B: Power Series and Taylor Series,Unit 4B: Power Series and Taylor Series | Better Grades,"Learn power series, intervals of convergence, Taylor polynomials, Taylor series, remainder bounds, and approximation through rigorous visual lessons. Part of Calculus II Unit 4B: Power Series and Taylor Series.",https://bettergrades.net/subjects/math/calculus/power-series-and-taylor-series/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=33,,unit-hub
/subjects/math/calculus/power-series-and-taylor-series/algebra-with-power-series/,concept.math.taylor-series,algebra with power series,learn-deep,,calculus,/subjects/math/calculus/power-series-and-taylor-series/algebra-with-power-series/,true,textbook-lesson,,,Algebra with Power Series | Unit 4B | Better Grades,Algebra with Power Series,Algebra with Power Series,Algebra with Power Series | Unit 4B | Better Grades,"Add, scale, and multiply power series using coefficient logic and the Cauchy product on a shared region of convergence. Part of Calculus II Unit 4B: Power Series and Taylor Series.",https://bettergrades.net/subjects/math/calculus/power-series-and-taylor-series/algebra-with-power-series/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=5,textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-algebra-with-power-series,textbook-lesson
/subjects/math/calculus/power-series-and-taylor-series/alternating-series-approximation/,concept.math.taylor-series,alternating-series approximation for taylor series,learn-deep,alternating series approximation,calculus,/subjects/math/calculus/power-series-and-taylor-series/alternating-series-approximation/,true,textbook-lesson,,,Alternating-Series Approximation for Taylor Series | Unit 4B | Better Grades,Alternating-Series Approximation for Taylor Series,Alternating-Series Approximation for Taylor Series,Alternating-Series Approximation for Taylor Series | Unit 4B | Better Grades,Apply alternating-series error estimates to Taylor approximations and determine a sufficient polynomial degree. Part of Calculus II Unit 4B: Power Series and Taylor Series.,https://bettergrades.net/subjects/math/calculus/power-series-and-taylor-series/alternating-series-approximation/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=5,textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-alternating-series-approximation,textbook-lesson
/subjects/math/calculus/power-series-and-taylor-series/binomial-series/,concept.math.taylor-series,the binomial series,learn-deep,binomial series,calculus,/subjects/math/calculus/power-series-and-taylor-series/binomial-series/,true,textbook-lesson,,,The Binomial Series | Unit 4B | Better Grades,The Binomial Series,The Binomial Series,The Binomial Series | Unit 4B | Better Grades,Use generalized binomial coefficients to approximate noninteger powers and understand the series convergence region. Part of Calculus II Unit 4B: Power Series and Taylor Series.,https://bettergrades.net/subjects/math/calculus/power-series-and-taylor-series/binomial-series/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=4,textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-binomial-series,textbook-lesson
/subjects/math/calculus/power-series-and-taylor-series/building-new-series/,concept.math.taylor-series,building new series from known ones,learn-deep,building new series,calculus,/subjects/math/calculus/power-series-and-taylor-series/building-new-series/,true,textbook-lesson,,,Building New Series from Known Ones | Unit 4B | Better Grades,Building New Series from Known Ones,Building New Series from Known Ones,Building New Series from Known Ones | Unit 4B | Better Grades,"Construct new power series through substitution, multiplication, differentiation, and integration while transforming the domain correctly. Part of Calculus II Unit 4B: Power Series and Taylor Series.",https://bettergrades.net/subjects/math/calculus/power-series-and-taylor-series/building-new-series/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=5,textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-building-new-series,textbook-lesson
/subjects/math/calculus/power-series-and-taylor-series/common-errors/,concept.math.taylor-series,common errors in power and taylor series,error-prevention,common errors,calculus,/subjects/math/calculus/power-series-and-taylor-series/common-errors/,true,textbook-lesson,,,Common Errors in Power and Taylor Series | Unit 4B | Better Grades,Common Errors in Power and Taylor Series,Common Errors in Power and Taylor Series,Common Errors in Power and Taylor Series | Unit 4B | Better Grades,"Use Common Errors in Power and Taylor Series as a concise reference for formulas, theorem hypotheses, decisions, and common errors. Part of Calculus II Unit 4B: Power Series and Taylor Series.",https://bettergrades.net/subjects/math/calculus/power-series-and-taylor-series/common-errors/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=3,textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-common-errors,textbook-lesson
/subjects/math/calculus/power-series-and-taylor-series/concept-quiz/,concept.math.taylor-series,unit 4b concept quiz,assessment,concept quiz,calculus,/subjects/math/calculus/power-series-and-taylor-series/concept-quiz/,true,textbook-lesson,,,Unit 4B Concept Quiz | Better Grades,Unit 4B Concept Quiz,Unit 4B Concept Quiz,Unit 4B Concept Quiz | Better Grades,"Check your understanding with the Unit 4B Concept Quiz, covering definitions, theorem hypotheses, strategy, and common misconceptions.",https://bettergrades.net/subjects/math/calculus/power-series-and-taylor-series/concept-quiz/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=4,textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-concept-quiz,textbook-lesson
/subjects/math/calculus/power-series-and-taylor-series/differentiating-and-integrating-power-series/,concept.math.taylor-series,differentiating and integrating power series,learn-deep,,calculus,/subjects/math/calculus/power-series-and-taylor-series/differentiating-and-integrating-power-series/,true,textbook-lesson,,,Differentiating and Integrating Power Series | Unit 4B | Better Grades,Differentiating and Integrating Power Series,Differentiating and Integrating Power Series,Differentiating and Integrating Power Series | Unit 4B | Better Grades,Differentiate and integrate power series term by term inside the radius while tracking coefficient shifts and endpoint caveats. Part of Calculus II Unit 4B: Power Series and Taylor Series.,https://bettergrades.net/subjects/math/calculus/power-series-and-taylor-series/differentiating-and-integrating-power-series/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=4,textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-differentiating-and-integrating-power-series,textbook-lesson
/subjects/math/calculus/power-series-and-taylor-series/endpoint-testing/,concept.math.taylor-series,endpoint testing for power series,learn-deep,endpoint testing,calculus,/subjects/math/calculus/power-series-and-taylor-series/endpoint-testing/,true,textbook-lesson,,,Endpoint Testing for Power Series | Unit 4B | Better Grades,Endpoint Testing for Power Series,Endpoint Testing for Power Series,Endpoint Testing for Power Series | Unit 4B | Better Grades,Test power-series endpoints independently with ordinary series methods and write the final interval with correct inclusion. Part of Calculus II Unit 4B: Power Series and Taylor Series.,https://bettergrades.net/subjects/math/calculus/power-series-and-taylor-series/endpoint-testing/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=4,textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-endpoint-testing,textbook-lesson
/subjects/math/calculus/power-series-and-taylor-series/geometric-series-library/,concept.math.geometric-series,the geometric series as a function library,learn-deep,geometric series library,calculus,/subjects/math/calculus/power-series-and-taylor-series/geometric-series-library/,true,textbook-lesson,,,The Geometric Series as a Function Library | Unit 4B | Better Grades,The Geometric Series as a Function Library,The Geometric Series as a Function Library,The Geometric Series as a Function Library | Unit 4B | Better Grades,"Generate rational-function, logarithm, and arctangent expansions from the geometric series through substitutions and calculus operations. Part of Calculus II Unit 4B: Power Series and Taylor Series.",https://bettergrades.net/subjects/math/calculus/power-series-and-taylor-series/geometric-series-library/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=4,textbook-lesson.subjects-math-calculus-power-series-and-taylor-series-geometric-series-library,textbook-lesson
