path,pageType,status,contentType,canonical,robots,title,metaDescription,h1Count,mainCount,imageCount,missingAltCount,textLength,textFingerprint,mainTextLength,mainTextFingerprint
"/subjects/math/algebra/linear-relationships/slope-as-rate-of-change/","subject-or-article","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/algebra/linear-relationships/slope-as-rate-of-change/","index, follow","Slope is a rate of change, not just rise over run | Better Grades","Slope measures how much the output changes for each one-unit change in the input. Its sign, size, and units all carry meaning.","1","1","0","0","5205","c6f65fde233fcedccb6bf78e6c707b6e8aa8815398ce38770efc5d6a64553acb","1790","768f9681d5d2938901b05e937efaa486cde81d80caddfe2c7476961700ece067"
"/subjects/math/algebra/linear-relationships/equation-from-two-points/","subject-or-article","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/algebra/linear-relationships/equation-from-two-points/","index, follow","How to write a line equation from two points | Better Grades","Find the slope first, anchor it to either point, then convert forms only if the problem needs a different presentation.","1","1","0","0","5114","00a2dc27a1b8ea19c22a0866e1cd66aea57a8d0ce52a527ac089a01be2f477b4","1610","79680a3c7b9b1cb2aceedd0e5e404e1ba0a7eb45b7aeb732be4ce82556e95ccb"
"/subjects/math/algebra/linear-relationships/point-slope-vs-slope-intercept/","subject-or-article","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/algebra/linear-relationships/point-slope-vs-slope-intercept/","index, follow","Point-slope or slope-intercept form: which should you use? | Better Grades","Use point-slope form when a point and slope are given; use slope-intercept form when the intercept or a quick graph is the main goal.","1","1","0","0","5253","8ffa9ad965dc856d49455b5b87130c19fb1ef6cd762ae9b0c4e47e380c922241","1755","69add2fb72c50300cc6783131c251b8f7fdfdf911435194a2ff30c0256f7f16d"
"/subjects/math/algebra/linear-relationships/parallel-perpendicular-lines/","subject-or-article","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/algebra/linear-relationships/parallel-perpendicular-lines/","index, follow","Parallel and perpendicular slopes, with the vertical-line exception | Better Grades","Parallel nonvertical lines share a slope. Perpendicular nonvertical lines have slopes whose product is −1—but vertical and horizontal lines need separate language.","1","1","0","0","5200","695fdd98ef62406eb33d63d7c89e185e7857c191a534c429b2d63e01f09fe14e","1654","0db1ae0b68373ecd608a16527f5bebb683bcd2e0169efd782d996f9f35e01207"
"/subjects/math/algebra/linear-relationships/interpreting-linear-models/","subject-or-article","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/algebra/linear-relationships/interpreting-linear-models/","index, follow","What do slope and intercept mean in a linear model? | Better Grades","The intercept is the modeled output at input zero; the slope is the predicted change in output per unit of input. Context decides whether either interpretation is sensible.","1","1","0","0","5330","8379a185bce9f21c798e8126f6ce7575dca233b6a43d46ade5ae28793238040e","1729","6533116faa0c0cf180453edafd38e8d7a6fc59bc458651111e655c94d63a9957"
"/subjects/math/algebra/systems-inequalities/choosing-system-method/","subject-or-article","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/algebra/systems-inequalities/choosing-system-method/","index, follow","Graphing, substitution, or elimination: which system method fits? | Better Grades","Choose from the equation structure: graph when the intersection matters visually, substitute when a variable is already isolated, and eliminate when coefficients align.","1","1","0","0","5494","40366a4d006a371ab3fa3461d17b7596648656ac0a92683d398b0a3bab5efbfb","1803","a8460157ce1c79488f073942bbff850873f100016a99596976c38b0b9791dd0c"
"/subjects/math/algebra/systems-inequalities/substitution-systems/","subject-or-article","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/algebra/systems-inequalities/substitution-systems/","index, follow","Solving systems by substitution | Better Grades","Replace one variable with an equal expression, solve the resulting one-variable equation, then recover and verify the second coordinate.","1","1","0","0","5232","381e98399f732a91aedfeb5cbd1c8fee9b5f9c7a09fe1c9c3ca0208fb55f77c6","1698","7b302d1ae8fdddc7ad6e831c93b31f3c754d960a3278c16ee706a761206c1da8"
"/subjects/math/algebra/systems-inequalities/elimination-systems/","subject-or-article","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/algebra/systems-inequalities/elimination-systems/","index, follow","Solving systems by elimination | Better Grades","Align like terms, create opposite coefficients, add the equations, and recover the variable that was deliberately removed.","1","1","0","0","5234","d641b79fb75ee0da9879cf9dcccab6e539c1240c9587b25ae42d912541e357b3","1722","f0b5927afa07d1c334a1b48a4acf27c8b667e3e2b6760bc1c7ed37c39c8b56b5"
"/subjects/math/algebra/systems-inequalities/no-one-infinite-solutions/","subject-or-article","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/algebra/systems-inequalities/no-one-infinite-solutions/","index, follow","One solution, no solution, or infinitely many? | Better Grades","For two linear equations, the coefficient pattern determines whether the graphs intersect once, never meet, or are actually the same line.","1","1","0","0","5399","b8592ed98920cd8b2e2825e9d773d1cf05f99924fef36ffe51154e00f8dcac97","1722","24647da342f460b1fa78d7122d384af0642b8eb6c9afab44fefa16e4a30fc20d"
"/subjects/math/algebra/systems-inequalities/compound-inequalities/","subject-or-article","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/algebra/systems-inequalities/compound-inequalities/","index, follow","Compound inequalities: and, or, and the sign flip | Better Grades","Solve each condition, reverse the inequality only when multiplying or dividing by a negative, then combine by intersection or union.","1","1","0","0","4942","c1d0c62156b2de8ad93fbf39abf7115ae38a10f65671aad932f022e27529e3f0","1557","43ffb6608e24175521fe4029694f17a106d61551cdc2d3b582a99cec7344a97e"
"/subjects/math/algebra/polynomials-factoring/exponent-rules/","subject-or-article","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/algebra/polynomials-factoring/exponent-rules/","index, follow","Exponent rules that come from counting factors | Better Grades","The rules are compressed descriptions of repeated multiplication. Knowing where they come from prevents powers from spreading across sums illegally.","1","1","0","0","5245","624a7598b843933e2c2b5e0794bbb490781b661a331c0733e3125ed78ad5362e","1704","8dc95365aa3c9df1d81905a7bf1cd418d88975a1fb3f320f522e425cbb3e06df"
"/subjects/math/algebra/polynomials-factoring/multiply-polynomials/","subject-or-article","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/algebra/polynomials-factoring/multiply-polynomials/","index, follow","Multiplying polynomials without losing a term | Better Grades","Every term in one factor multiplies every term in the other. Organize the products, then combine like terms once.","1","1","0","0","5150","40cebed5ad076d549d22a3a8e5f9ecf6e98ecc41c47d3b5d4965f90cfe9afe6d","1697","19bb8b9083187e1a183f88b032e31ad54a93b9e855d7a0e561242eeafa8058d2"
"/subjects/math/algebra/polynomials-factoring/greatest-common-factor/","subject-or-article","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/algebra/polynomials-factoring/greatest-common-factor/","index, follow","Factor the greatest common factor before anything fancy | Better Grades","The GCF is the largest expression dividing every term. Removing it first exposes the smaller polynomial that actually needs attention.","1","1","0","0","5342","19f829e71de15aa1f7fcbc7265490a392d3ef4f8e49ff6376a554bc46e1381ba","1689","4ee6ed29aa2f1c92f441645d914264d70145a154d73e45fc37654907712e0908"
"/subjects/math/algebra/polynomials-factoring/factoring-trinomials/","subject-or-article","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/algebra/polynomials-factoring/factoring-trinomials/","index, follow","Factoring trinomials: use product and sum, not random guessing | Better Grades","For x² + bx + c, find two numbers with product c and sum b. For ax² + bx + c, split the middle term using product ac.","1","1","0","0","5411","731073295594502d397b619ca290ae70c58dbf239fbd20472bf7c4aa9450a208","1726","ca03a9d76aac0f6e809222996f8d0a95ed15f96494f6c50f72d3d1ee6f67bedc"
"/subjects/math/algebra/polynomials-factoring/special-factor-patterns/","subject-or-article","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/algebra/polynomials-factoring/special-factor-patterns/","index, follow","Difference of squares or perfect-square trinomial? | Better Grades","Recognize the pattern from term count, signs, square roots, and the middle coefficient—then expand to confirm rather than trusting appearance alone.","1","1","0","0","5492","c1caef709a0d04a0730be103d092a268b075fccffecdc06df0715a06718598c6","1785","1e965e3e3519adfc66c36f766c81a17a591cc8d1b2db0f4844eae3409b8792ad"
"/subjects/math/algebra/rational-expressions/rational-domain-restrictions/","subject-or-article","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/algebra/rational-expressions/rational-domain-restrictions/","index, follow","Domain restrictions in rational expressions | Better Grades","A rational expression is undefined wherever its original denominator is zero. Simplifying the formula does not restore an excluded input.","1","1","0","0","5377","35d53dd50e326801f1b35e544beef4e1dfab0a0c1d0c6b802805dc4b79f7f058","1739","7cbe4e1f124ab0bd17375b13d978d9070ddcb281aa14f9f543de30809bde14f9"
"/subjects/math/algebra/rational-expressions/simplifying-rational-expressions/","subject-or-article","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/algebra/rational-expressions/simplifying-rational-expressions/","index, follow","Simplifying rational expressions by factors, not by terms | Better Grades","Factor completely, record excluded inputs, and cancel common factors. Individual terms separated by addition cannot be canceled.","1","1","0","0","5144","88bc7bec83475e1dd23e64168d7cf490fd1458c302f121142150cbcb90523a94","1538","93b234f0f9b2a6c0cd0e793823c6e87d369c68c6de8c9242c14ce1e307cac004"
"/subjects/math/algebra/rational-expressions/add-subtract-rational-expressions/","subject-or-article","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/algebra/rational-expressions/add-subtract-rational-expressions/","index, follow","Adding and subtracting rational expressions | Better Grades","Factor denominators, build the least common denominator, rewrite every numerator, then combine while preserving restrictions.","1","1","0","0","5284","5d06e05d00a4ec202dcbd3064c26b45042b9a238b4b6310aa8dc6890f9efea62","1643","faf723fa620f77f16e8ebb35900880fe580ed16a6959c0720b77d5adf776e51b"
"/subjects/math/algebra/rational-expressions/solving-rational-equations/","subject-or-article","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/algebra/rational-expressions/solving-rational-equations/","index, follow","Solving rational equations without accepting forbidden answers | Better Grades","List restrictions, multiply every term by the least common denominator, solve the resulting equation, and reject candidates outside the original domain.","1","1","0","0","5234","667af7e7bc6c5ad9a5dd30ba59a7ab7ebf5f2908f1aab85007fab0c9d304e37b","1692","4c7d38b1f11851aea311b7a3255eef918d79f9d53654371fe39109ff672c77cd"
"/subjects/math/algebra/rational-expressions/direct-inverse-variation/","subject-or-article","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/algebra/rational-expressions/direct-inverse-variation/","index, follow","Direct or inverse variation: which model matches the relationship? | Better Grades","Direct variation keeps a constant ratio y/x; inverse variation keeps a constant product xy. The data pattern decides the model.","1","1","0","0","5122","600fe6a7da247d1f6a369dd8cc9c91a2cca6651605871f0181be98886f3805a8","1556","f41d2b0c44a4151847e7562d24c4d0b26e891e2741b5f0fde39759fa0411d18b"
"/subjects/math/algebra/radicals-exponents-functions/simplifying-radicals/","subject-or-article","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/algebra/radicals-exponents-functions/simplifying-radicals/","index, follow","Simplifying radicals by pulling out perfect powers | Better Grades","Factor the radicand into a perfect power times what remains. Pull only complete groups through the radical bar.","1","1","0","0","4894","4190b5af6f6008947f12ec144d5bb74ac9d41f28d9db2693a34857224798048c","1504","53e49bf82a9a99390ba4158d29e5cc0fd29d07f6897485f91aa00054ac70a01b"
"/subjects/math/algebra/radicals-exponents-functions/solving-radical-equations/","subject-or-article","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/algebra/radicals-exponents-functions/solving-radical-equations/","index, follow","Solving radical equations and checking for extraneous roots | Better Grades","Isolate one radical, raise both sides to the matching power, solve, and check every candidate in the original equation.","1","1","0","0","5036","7b53cd26301b021ab2921eb3c60ac9149ce9c7755d12b5cc117e56dd6964daa3","1622","19e6852b41c38b6d122b2b1720d01019abf23bef4abd3388553adb32abf4eb49"
"/subjects/math/algebra/radicals-exponents-functions/rational-exponents/","subject-or-article","200","text/html; charset=utf-8","https://bettergrades.net/subjects/math/algebra/radicals-exponents-functions/rational-exponents/","index, follow","Rational exponents: the bridge between powers and roots | Better Grades","The denominator names the root and the numerator names the power. This notation lets radical expressions use the ordinary exponent rules.","1","1","0","0","5027","5be274875442982df501122538afd7f2e53a084c79a64657db44902e87ac473d","1698","ded7e9810cca36491e82cfe2a713866e5ad713619e26157b3050ccab4212090f"
